Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Prediction
14732,1758720,5,3,-97,-2,1,109
15559,1758720,5,3,0,5,0,81
14717,1758720,5,3,-93,-2,1,109
20401,1758720,5,3,-36,-2,1,109
2535,1758720,5,3,-49,-2,1,109
15559,1758720,5,3,0,5,0,81
20150,1758720,5,3,-29,0,0,109
14717,1758720,5,3,-22,-2,1,109
2489,1758720,5,3,-86,-2,1,109
20150,1758720,5,3,-16,0,0,109
20150,1758720,5,3,-29,0,0,109
2535,1758720,5,3,-33,-2,1,109
15559,1758720,5,3,-27,-2,1,109
14717,1758720,5,3,-89,-2,1,109
14732,1758720,5,3,-26,-2,1,109
15559,1758720,5,3,-9,-2,1,109
2311,1758720,5,3,-76,-2,1,109
16312,1758720,5,3,-13,0,0,109
15559,1758720,5,3,-42,-2,1,109
14717,1758720,5,3,-69,-2,1,109
15992,1758720,5,3,-21,-2,1,109
2311,1758720,5,3,-71,-2,1,109
22334,1759025,5,3,0,1,0,2
20407,1758720,5,3,-97,-2,1,109
14895,1758720,5,3,0,5,0,81
14717,1758720,5,3,-54,-2,1,109
15559,1758720,5,3,-69,-2,1,109
14732,1758720,5,3,-6,-2,1,109
15559,1758720,5,3,-50,-2,1,109
15559,1758720,5,3,-61,-2,1,109
15559,1758720,5,3,-13,-2,1,109
20401,1758720,5,3,-28,-2,1,109
14732,1758720,5,3,-22,-2,1,109
3042,1758720,5,3,-6,-2,1,109
20407,1758720,5,3,-58,-2,1,109
2311,1758720,5,3,-64,-2,1,109
15559,1758720,5,3,-30,-2,1,109
1954,1758720,5,3,-1,1,1,35
20401,1758720,5,3,-43,-2,1,109
14732,1758720,5,3,-64,-2,1,109
20407,1758720,5,3,-9,-2,1,109
20150,1758720,5,3,-35,0,0,109
15559,1758720,5,3,-65,-2,1,109
14717,1758720,5,3,-43,-2,1,109
20401,1758720,5,3,-54,-2,1,109
22404,1758720,5,3,-33,-2,1,109
15992,1758720,5,3,-6,-2,1,109
14717,1758720,5,3,-69,-2,1,109
20407,1758720,5,3,-58,-2,1,109
14717,1758720,5,3,-34,-2,1,109
20401,1758720,5,3,-93,-2,1,109
20150,1758720,5,3,-9,0,0,109
14732,1758720,5,3,-6,-2,1,109
3054,1758720,5,3,-30,-2,1,109
14717,1758720,5,3,-34,-2,1,109
2646,1758720,5,3,-14,-2,1,109
14717,1758720,5,3,-22,-2,1,109
2535,1758720,5,3,-97,-2,1,109
20407,1758720,5,3,-98,-2,1,109
2535,1758720,5,3,-6,-2,1,109
20407,1758720,5,3,-98,-2,1,109
20407,1758720,5,3,-82,-2,1,109
20407,1758720,5,3,-64,-2,1,109
21821,1758274,5,3,0,0,0,81
20150,1758720,5,3,-19,0,0,109
15559,1758720,5,3,-48,-2,1,109
3054,1758720,5,3,-29,-2,1,109
19296,1752621,5,3,0,5,0,2
14717,1758720,5,3,-54,-2,1,109
20401,1758720,5,3,-97,-2,1,109
14732,1758720,5,3,-34,-2,1,109
2535,1758720,5,3,-92,-2,1,109
20401,1758720,5,3,-75,-2,1,109
21734,1759117,5,3,0,0,0,3
15992,1758720,5,3,-6,-2,1,109
14717,1758720,5,3,-68,-2,1,109
14717,1758720,5,3,-57,-2,1,109
20401,1758720,5,3,-51,-2,1,109
15559,1758720,5,3,-64,-2,1,109
3054,1758720,5,3,-29,-2,1,109
14717,1758720,5,3,-62,-2,1,109
20150,1758720,5,3,-13,0,0,109
20150,1758720,5,3,-21,0,0,109
14732,1758720,5,3,-33,-2,1,109
14717,1758720,5,3,-96,-2,1,109
20150,1758720,5,3,-23,0,0,109
20407,1758720,5,3,-7,-2,1,109
14717,1758720,5,3,-93,-2,1,109
16312,1758720,5,3,-54,-2,1,109
14732,1758720,5,3,-7,-2,1,109
15559,1758720,5,3,-54,-2,1,109
21821,1758274,5,3,0,0,0,81
14717,1758720,5,3,-57,-2,1,109
14717,1758720,5,3,-89,-2,1,109
19493,1768790,5,3,-36,-2,1,2
14732,1758720,5,3,-15,-2,1,109
15559,1758720,5,3,-96,-2,1,109
20401,1758720,5,3,-92,-2,1,109
20401,1758720,5,3,-56,-2,1,109
16312,1758720,5,3,-7,-2,1,109
14717,1758720,5,3,-44,-2,1,109
20401,1758720,5,3,-75,-2,1,109
20351,1758274,5,3,0,0,0,81
14717,1758720,5,3,-42,-2,1,109
20401,1758720,5,3,-69,-2,1,109
20407,1758720,5,3,-36,-2,1,109
14717,1758720,5,3,-57,-2,1,109
2646,1758720,5,3,-14,-2,1,109
20401,1758720,5,3,-68,-2,1,109
14717,1758720,5,3,-41,-2,1,109
14717,1758720,5,3,-54,-2,1,109
20401,1758720,5,3,-83,-2,1,109
16312,1758720,5,3,-41,-2,1,109
16312,1758720,5,3,-7,-2,1,109
20150,1758720,5,3,-23,0,0,109
14717,1758720,5,3,-6,-2,1,109
14732,1758720,5,3,-36,-2,1,109
14717,1758720,5,3,-90,-2,1,109
1954,1758720,5,3,-2,0,0,35
20401,1758720,5,3,0,5,0,81
15559,1758720,5,3,-90,-2,1,109
22404,1758720,5,3,-19,-2,1,109
20401,1758720,5,3,-40,-2,1,109
20150,1758720,5,3,-36,0,0,109
20407,1758720,5,3,-7,-2,1,109
3054,1758720,5,3,-23,-2,1,109
20150,1758720,5,3,-35,0,0,109
22404,1758720,5,3,-9,-2,1,109
2535,1758720,5,3,-15,-2,1,109
14717,1758720,5,3,-28,-2,1,109
20401,1758720,5,3,-84,-2,1,109
2847,1758274,5,3,0,0,0,81
14732,1758720,5,3,-43,-2,1,109
14717,1758720,5,3,-21,-2,1,109
16312,1758720,5,3,-41,-2,1,109
2535,1758720,5,3,-70,-2,1,109
14732,1758720,5,3,-85,-2,1,109
2311,1758720,5,3,-51,-2,1,109
2535,1758720,5,3,-9,-2,1,109
15559,1758720,5,3,-69,-2,1,109
21821,1758274,5,3,0,0,0,81
2311,1758720,5,3,-43,-2,1,109
20150,1758720,5,3,-16,0,0,109
22404,1758720,5,3,-33,-2,1,109
15559,1758720,5,3,0,5,0,81
20407,1758720,5,3,-26,-2,1,109
15559,1758720,5,3,-49,-2,1,109
15559,1758720,5,3,-44,-2,1,109
14717,1758720,5,3,-51,-2,1,109
20150,1758720,5,3,-23,0,0,109
20401,1758720,5,3,-49,-2,1,109
15559,1758720,5,3,-44,-2,1,109
20401,1758720,5,3,-6,-2,1,109
14717,1758720,5,3,-49,-2,1,109
14895,1758720,5,3,0,5,0,81
20150,1758720,5,3,-6,0,0,109
14732,1758720,5,3,-49,-2,1,109
14717,1758720,5,3,-64,-2,1,109
20351,1758274,5,3,0,0,0,81
20407,1758720,5,3,-97,-2,1,109
20407,1758720,5,3,-6,-2,1,109
14717,1758720,5,3,-69,-2,1,109
20401,1758720,5,3,-68,-2,1,109
20401,1758720,5,3,-61,-2,1,109
16312,1758720,5,3,-40,-2,1,109
15559,1758720,5,3,-36,-2,1,109
20401,1758720,5,3,-23,-2,1,109
14732,1758720,5,3,-58,-2,1,109
14717,1758720,5,3,-44,-2,1,109
16312,1758720,5,3,-71,-2,1,109
14717,1758720,5,3,-89,-2,1,109
14717,1758720,5,3,-58,-2,1,109
14717,1758720,5,3,-98,-2,1,109
20150,1758720,5,3,-20,0,0,109
15559,1758720,5,3,-57,-2,1,109
14717,1758720,5,3,-9,-2,1,109
16312,1758720,5,3,-79,-2,1,109
19493,1768790,5,3,-5,-2,1,2
22400,1758720,5,3,-33,-2,1,109
20401,1758720,5,3,-28,-2,1,109
14717,1758720,5,3,-48,-2,1,109
20150,1758720,5,3,-20,0,0,109
20401,1758720,5,3,-78,-2,1,109
2712,1758720,5,3,-42,-2,1,109
20401,1758720,5,3,0,5,0,81
2646,1758720,5,3,-57,-2,1,109
14717,1758720,5,3,-82,-2,1,109
22404,1758720,5,3,-9,-2,1,109
14717,1758720,5,3,-41,-2,1,109
20407,1758720,5,3,-6,-2,1,109
20150,1758720,5,3,-23,0,0,109
2311,1758720,5,3,-51,-2,1,109
20407,1758720,5,3,-7,-2,1,109
14717,1758720,5,3,-15,-2,1,109
20150,1758720,5,3,-21,0,0,109
20407,1758720,5,3,-97,-2,1,109
14717,1758720,5,3,-56,-2,1,109
14732,1758720,5,3,-98,-2,1,109
2535,1758720,5,3,-9,-2,1,109
14895,1758720,5,3,0,5,0,81
2311,1758720,5,3,-34,-2,1,109
20401,1758720,5,3,-63,-2,1,109
20401,1758720,5,3,-83,-2,1,109
2535,1758720,5,3,-70,-2,1,109
2852,1758274,5,3,0,0,0,81
15559,1758720,5,3,-34,-2,1,109
20150,1758720,5,3,-76,0,0,109
2646,1758720,5,3,-54,-2,1,109
20351,1758274,5,3,0,0,0,81
15559,1758720,5,3,-13,-2,1,109
14717,1758720,5,3,-42,-2,1,109
14732,1758720,5,3,-97,-2,1,109
14717,1758720,5,3,-48,-2,1,109
15559,1758720,5,3,-43,-2,1,109
2311,1758720,5,3,-71,-2,1,109
16312,1758720,5,3,-13,-2,1,109
14717,1758720,5,3,-91,-2,1,109
15559,1758720,5,3,-30,-2,1,109
14717,1758720,5,3,-65,-2,1,109
20401,1758720,5,3,-16,-2,1,109
14895,1758720,5,3,0,5,0,81
14717,1758720,5,3,-75,-2,1,109
15559,1758720,5,3,-49,-2,1,109
21821,1758274,5,3,0,0,0,81
15559,1758720,5,3,-34,-2,1,109
14717,1758720,5,3,-43,-2,1,109
14732,1758720,5,3,-51,-2,1,109
14732,1758720,5,3,-98,-2,1,109
14717,1758720,5,3,-61,-2,1,109
14717,1758720,5,3,-15,-2,1,109
3054,1758720,5,3,-30,-2,1,109
19364,1758274,5,3,0,0,0,81
2311,1758720,5,3,-22,-2,1,109
20401,1758720,5,3,-54,-2,1,109
14717,1758720,5,3,-85,-2,1,109
14717,1758720,5,3,-50,-2,1,109
21821,1758274,5,3,0,0,0,81
14732,1758720,5,3,-35,-2,1,109
20150,1758720,5,3,-20,0,0,109
14717,1758720,5,3,-96,-2,1,109
2535,1758720,5,3,-41,-2,1,109
15559,1758720,5,3,-65,-2,1,109
15559,1758720,5,3,-62,-2,1,109
14717,1758720,5,3,-9,-2,1,109
16312,1758720,5,3,-76,-2,1,109
14732,1758720,5,3,-29,-2,1,109
2646,1758720,5,3,-40,-2,1,109
1961,1758274,5,3,0,0,0,81
3042,1758720,5,3,-40,-2,1,109
15559,1758720,5,3,0,5,0,81
14717,1758720,5,3,-62,-2,1,109
15559,1758720,5,3,-56,-2,1,109
20401,1758720,5,3,-19,-2,1,109
20401,1758720,5,3,-14,-2,1,109
20351,1758274,5,3,0,0,0,81
20150,1758720,5,3,-47,0,0,109
15559,1758720,5,3,-40,-2,1,109
20401,1758720,5,3,-98,-2,1,109
20401,1758720,5,3,-28,-2,1,109
2089,1758720,5,3,-50,-2,1,109
20150,1758720,5,3,-9,0,0,109
2089,1758720,5,3,-49,-2,1,109
14717,1758720,5,3,-63,-2,1,109
21821,1758274,5,3,0,0,0,81
20401,1758720,5,3,-14,-2,1,109
22404,1758720,5,3,-27,-2,1,109
20401,1758720,5,3,-83,-2,1,109
2489,1758720,5,3,-76,-2,1,109
22400,1758720,5,3,-34,-2,1,109
15559,1758720,5,3,-19,-2,1,109
20407,1758720,5,3,-6,-2,1,109
14732,1758720,5,3,-77,-2,1,109
20150,1758720,5,3,-76,0,0,109
20401,1758720,5,3,-82,-2,1,109
14732,1758720,5,3,-43,-2,1,109
16312,1758720,5,3,-79,-2,1,109
14732,1758720,5,3,-7,-2,1,109
16312,1758720,5,3,-40,-2,1,109
15559,1758720,5,3,-36,-2,1,109
14732,1758720,5,3,-82,-2,1,109
15743,1758720,5,3,-7,-2,1,109
14717,1758720,5,3,-49,-2,1,109
14732,1758720,5,3,-13,-2,1,109
20401,1758720,5,3,-35,-2,1,109
20401,1758720,5,3,-6,-2,1,109
22404,1758720,5,3,-6,-2,1,109
16312,1758720,5,3,-91,-2,1,109
19493,1768790,5,3,-40,-2,1,2
20401,1758720,5,3,0,5,0,81
15559,1758720,5,3,-40,-2,1,109
2089,1758720,5,3,-49,-2,1,109
2311,1758720,5,3,-64,-2,1,109
15559,1758720,5,3,-48,-2,1,109
2535,1758720,5,3,-37,-2,1,109
20351,1758274,5,3,0,0,0,81
20150,1758720,5,3,-29,0,0,109
3042,1758720,5,3,-97,-2,1,109
14717,1758720,5,3,-89,-2,1,109
2852,1758274,5,3,0,0,0,81
20401,1758720,5,3,-65,-2,1,109
20150,1758720,5,3,-9,0,0,109
14732,1758720,5,3,-48,-2,1,109
14895,1758720,5,3,0,5,0,81
20150,1758720,5,3,-6,0,0,109
2699,1752621,5,3,0,2,0,2
20401,1758720,5,3,-61,-2,1,109
14717,1758720,5,3,-49,-2,1,109
20150,1758720,5,3,-36,0,0,109
20407,1758720,5,3,-50,-2,1,109
20407,1758720,5,3,-36,-2,1,109
14717,1758720,5,3,-40,-2,1,109
22404,1758720,5,3,-6,-2,1,109
21821,1758274,5,3,0,0,0,81
14732,1758720,5,3,-9,-2,1,109
20401,1758720,5,3,-36,-2,1,109
14732,1758720,5,3,-43,-2,1,109
22400,1758720,5,3,-15,-2,1,109
15559,1758720,5,3,-97,-2,1,109
14717,1758720,5,3,-63,-2,1,109
14732,1758720,5,3,-92,-2,1,109
21821,1758274,5,3,0,0,0,81
20150,1758720,5,3,-23,0,0,109
22404,1758720,5,3,-34,-2,1,109
14895,1758720,5,3,0,5,0,81
14717,1758720,5,3,-62,-2,1,109
20401,1758720,5,3,-69,-2,1,109
15559,1758720,5,3,-71,-2,1,109
20150,1758720,5,3,-23,0,0,109
14717,1758720,5,3,-6,-2,1,109
20351,1758274,5,3,0,0,0,81
15559,1758720,5,3,-64,-2,1,109
20407,1758720,5,3,-97,-2,1,109
20401,1758720,5,3,-82,-2,1,109
2311,1758720,5,3,-76,-2,1,109
20150,1758720,5,3,-19,0,0,109
2646,1758720,5,3,-97,-2,1,109
14732,1758720,5,3,-29,-2,1,109
20150,1758720,5,3,-16,0,0,109
15559,1758720,5,3,-40,-2,1,109
14732,1758720,5,3,-85,-2,1,109
2311,1758720,5,3,-97,-2,1,109
15559,1758720,5,3,-92,-2,1,109
2311,1758720,5,3,-61,-2,1,109
15559,1758720,5,3,0,5,0,81
14717,1758720,5,3,-91,-2,1,109
2311,1758720,5,3,-40,-2,1,109
14717,1758720,5,3,-68,-2,1,109
22040,1758720,5,3,0,0,0,3
20401,1758720,5,3,-40,-2,1,109
14732,1758720,5,3,-36,-2,1,109
20150,1758720,5,3,-75,0,0,109
15559,1758720,5,3,-82,-2,1,109
20407,1758720,5,3,-64,-2,1,109
2535,1758720,5,3,-9,-2,1,109
14732,1758720,5,3,-69,-2,1,109
20401,1758720,5,3,0,5,0,81
20150,1758720,5,3,-22,0,0,109
3134,1758720,5,3,-16,-15,1,2
20401,1758720,5,3,-6,-2,1,109
14717,1758720,5,3,-58,-2,1,109
19493,1768790,5,3,-5,-2,1,2
20401,1758720,5,3,-15,-2,1,109
20150,1758720,5,3,-15,0,0,109
20401,1758720,5,3,-44,-2,1,109
1961,1758274,5,3,0,0,0,81
20401,1758720,5,3,-70,-2,1,109
2311,1758720,5,3,-82,-2,1,109
14717,1758720,5,3,-93,-2,1,109
14717,1758720,5,3,-43,-2,1,109
14732,1758720,5,3,-6,-2,1,109
15743,1758720,5,3,-49,-2,1,109
15559,1758720,5,3,-97,-2,1,109
20407,1758720,5,3,-26,-2,1,109
20401,1758720,5,3,-15,-2,1,109
2712,1758720,5,3,-57,-2,1,109
20401,1758720,5,3,-6,-2,1,109
20351,1758274,5,3,0,0,0,81
14717,1758720,5,3,-12,-2,1,109
20351,1758274,5,3,0,0,0,81
2311,1758720,5,3,-85,-2,1,109
14717,1758720,5,3,-90,-2,1,109
16312,1758720,5,3,-76,-2,1,109
20401,1758720,5,3,-63,-2,1,109
15559,1758720,5,3,-8,-2,1,109
15559,1758720,5,3,-19,-2,1,109
20401,1758720,5,3,-21,-2,1,109
14717,1758720,5,3,-61,-2,1,109
2311,1758720,5,3,-58,-2,1,109
20401,1758720,5,3,-75,-2,1,109
15559,1758720,5,3,-56,-2,1,109
15559,1758720,5,3,-12,-2,1,109
20401,1758720,5,3,-68,-2,1,109
20401,1758720,5,3,-28,-2,1,109
14732,1758720,5,3,-33,-2,1,109
20351,1758274,5,3,0,0,0,81
14732,1758720,5,3,-12,-2,1,109
14732,1758720,5,3,-49,-2,1,109
14717,1758720,5,3,-97,-2,1,109
2646,1758720,5,3,-97,-2,1,109
14717,1758720,5,3,-82,-2,1,109
20401,1758720,5,3,0,5,0,81
14717,1758720,5,3,-63,-2,1,109
20351,1758274,5,3,0,0,0,81
20401,1758720,5,3,-6,-2,1,109
14732,1758720,5,3,-35,-2,1,109
3054,1758720,5,3,-23,-2,1,109
20351,1758274,5,3,0,0,0,81
2535,1758720,5,3,-7,-2,1,109
20401,1758720,5,3,-68,-2,1,109
20401,1758720,5,3,-35,-2,1,109
15559,1758720,5,3,-61,-2,1,109
14717,1758720,5,3,-8,-2,1,109
2535,1758720,5,3,-41,-2,1,109
14732,1758720,5,3,-14,-2,1,109
14732,1758720,5,3,-54,-2,1,109
20401,1758720,5,3,-33,-2,1,109
21483,1768790,5,3,0,0,0,3
15559,1758720,5,3,-8,-2,1,109
2535,1758720,5,3,-49,-2,1,109
20150,1758720,5,3,-47,0,0,109
2489,1758720,5,3,-97,-2,1,109
3054,1758720,5,3,-33,-2,1,109
20401,1758720,5,3,-71,-2,1,109
20407,1758720,5,3,-50,-2,1,109
14732,1758720,5,3,-89,-2,1,109
20401,1758720,5,3,0,5,0,81
20150,1758720,5,3,-2,0,0,109
20150,1758720,5,3,-6,0,0,109
2646,1758720,5,3,-54,-2,1,109
16312,1758720,5,3,-13,0,0,109
21821,1758274,5,3,0,0,0,81
20150,1758720,5,3,-42,0,0,109
20351,1758274,5,3,0,0,0,81
20401,1758720,5,3,-49,-2,1,109
3042,1758720,5,3,-51,-2,1,109
14717,1758720,5,3,-58,-2,1,109
3134,1758720,5,3,0,1,0,2
20401,1758720,5,3,-6,-2,1,109
22400,1758720,5,3,-7,-2,1,109
20150,1758720,5,3,-15,0,0,109
14732,1758720,5,3,-54,-2,1,109
2535,1758720,5,3,-97,-2,1,109
14717,1758720,5,3,-96,-2,1,109
14717,1758720,5,3,-8,-2,1,109
14717,1758720,5,3,-98,-2,1,109
15559,1758720,5,3,-42,-2,1,109
20351,1758274,5,3,0,0,0,81
14732,1758720,5,3,-14,-2,1,109
2311,1758720,5,3,-85,-2,1,109
20351,1758274,5,3,0,0,0,81
20407,1758720,5,3,-12,-2,1,109
20401,1758720,5,3,-48,-2,1,109
20351,1758274,5,3,0,0,0,81
2007,1758274,5,3,0,0,0,81
20401,1758720,5,3,-98,-2,1,109
2712,1758720,5,3,-15,-2,1,109
15559,1758720,5,3,-40,-2,1,109
20351,1758274,5,3,0,0,0,81
14717,1758720,5,3,-35,-2,1,109
20401,1758720,5,3,-93,-2,1,109
15559,1758720,5,3,-6,-2,1,109
21821,1758274,5,3,0,0,0,81
20401,1758720,5,3,-6,-2,1,109
19493,1768790,5,3,-40,-2,1,2
2311,1758720,5,3,-20,-2,1,109
20351,1758274,5,3,0,0,0,81
20401,1758720,5,3,-89,-2,1,109
2847,1758274,5,3,0,0,0,81
2311,1758720,5,3,-97,-2,1,109
14732,1758720,5,3,-34,-2,1,109
2311,1758720,5,3,-58,-2,1,109
20351,1758274,5,3,0,0,0,81
20401,1758720,5,3,-83,-2,1,109
20401,1758720,5,3,-68,-2,1,109
15559,1758720,5,3,-37,-2,1,109
14732,1758720,5,3,-64,-2,1,109
20401,1758720,5,3,-84,-2,1,109
15743,1758720,5,3,-49,-2,1,109
20407,1758720,5,3,-90,-2,1,109
20401,1758720,5,3,-19,-2,1,109
22404,1758720,5,3,-7,-2,1,109
20401,1758720,5,3,-23,-2,1,109
22404,1758720,5,3,-27,-2,1,109
22400,1758720,5,3,-7,-2,1,109
14717,1758720,5,3,-44,-2,1,109
20401,1758720,5,3,-6,-2,1,109
2535,1758720,5,3,-37,-2,1,109
14717,1758720,5,3,-96,-2,1,109
14717,1758720,5,3,-6,-2,1,109
2646,1758720,5,3,-57,-2,1,109
20150,1758720,5,3,-8,0,0,109
14732,1758720,5,3,-51,-2,1,109
20351,1758274,5,3,0,0,0,81
20401,1758720,5,3,-29,-2,1,109
15559,1758720,5,3,-12,-2,1,109
2489,1758720,5,3,-97,-2,1,109
22400,1758720,5,3,-15,-2,1,109
2852,1758274,5,3,0,0,0,81
15559,1758720,5,3,-9,-2,1,109
14732,1758720,5,3,-20,-2,1,109
2646,1758720,5,3,-61,-2,1,109
14732,1758720,5,3,-82,-2,1,109
20401,1758720,5,3,-21,-2,1,109
21821,1758274,5,3,0,0,0,81
15743,1758720,5,3,-7,-2,1,109
14732,1758720,5,3,-58,-2,1,109
20401,1758720,5,3,-35,-2,1,109
14717,1758720,5,3,-64,-2,1,109
2712,1758720,5,3,-7,-2,1,109
16312,1758720,5,3,-6,-2,1,109
14732,1758720,5,3,-9,-2,1,109
14717,1758720,5,3,-49,-2,1,109
14732,1758720,5,3,-43,-2,1,109
21821,1758274,5,3,0,0,0,81
16312,1758720,5,3,-57,-2,1,109
3054,1758720,5,3,-6,-2,1,109
2646,1758720,5,3,-6,-2,1,109
2007,1758274,5,3,0,0,0,81
2852,1758274,5,3,0,0,0,81
22333,1759025,5,3,-8,-8,1,109
20407,1758720,5,3,-82,-2,1,109
14717,1758720,5,3,-97,-2,1,109
20401,1758720,5,3,-33,-2,1,109
2489,1758720,5,3,-76,-2,1,109
20401,1758720,5,3,-14,-2,1,109
14717,1758720,5,3,-43,-2,1,109
16312,1758720,5,3,-57,-2,1,109
14717,1758720,5,3,-56,-2,1,109
20401,1758720,5,3,-14,-2,1,109
14717,1758720,5,3,-47,-2,1,109
14717,1758720,5,3,-93,-2,1,109
20401,1758720,5,3,-29,-2,1,109
15559,1758720,5,3,-69,-2,1,109
2311,1758720,5,3,-7,-2,1,109
20401,1758720,5,3,-37,-2,1,109
20401,1758720,5,3,-97,-2,1,109
15559,1758720,5,3,-90,-2,1,109
14717,1758720,5,3,-19,-2,1,109
19364,1758274,5,3,0,0,0,81
20150,1758720,5,3,-28,0,0,109
15559,1758720,5,3,-50,-2,1,109
20401,1758720,5,3,-16,-2,1,109
20150,1758720,5,3,-20,0,0,109
14717,1758720,5,3,-6,-2,1,109
15559,1758720,5,3,-98,-2,1,109
19493,1768790,5,3,-70,-2,1,2
2712,1758720,5,3,-57,-2,1,109
20150,1758720,5,3,-47,0,0,109
2311,1758720,5,3,-82,-2,1,109
20401,1758720,5,3,0,5,0,81
2646,1758720,5,3,-61,-2,1,109
15559,1758720,5,3,-6,-2,1,109
14732,1758720,5,3,-6,-2,1,109
15559,1758720,5,3,-27,-2,1,109
14732,1758720,5,3,-43,-2,1,109
20401,1758720,5,3,-83,-2,1,109
16312,1758720,5,3,-13,-2,1,109
15559,1758720,5,3,0,5,0,81
22400,1758720,5,3,-34,-2,1,109
15559,1758720,5,3,-82,-2,1,109
20351,1758274,5,3,0,0,0,81
20401,1758720,5,3,-36,-2,1,109
20401,1758720,5,3,-35,-2,1,109
2535,1758720,5,3,-41,-2,1,109
20401,1758720,5,3,-16,-2,1,109
14717,1758720,5,3,-7,-2,1,109
14717,1758720,5,3,-50,-2,1,109
2311,1758720,5,3,-22,-2,1,109
8934,1759117,5,3,-1,1,1,109
20401,1758720,5,3,-16,-2,1,109
20401,1758720,5,3,-71,-2,1,109
21483,1768790,5,3,0,0,0,3
14732,1758720,5,3,-50,-2,1,109
3042,1758720,5,3,-51,-2,1,109
16312,1758720,5,3,-71,-2,1,109
2535,1758720,5,3,-9,-2,1,109
22400,1758720,5,3,-33,-2,1,109
2311,1758720,5,3,-7,-2,1,109
2977,1759117,5,3,0,2,0,2
3054,1758720,5,3,-33,-2,1,109
2535,1758720,5,3,-30,-2,1,109
14717,1758720,5,3,-27,-2,1,109
2311,1758720,5,3,-43,-2,1,109
22404,1758720,5,3,-7,-2,1,109
20401,1758720,5,3,-70,-2,1,109
14732,1758720,5,3,-96,-2,1,109
20150,1758720,5,3,-8,0,0,109
20150,1758720,5,3,-6,0,0,109
2311,1758720,5,3,-61,-2,1,109
20150,1758720,5,3,-20,0,0,109
2712,1758720,5,3,-7,-2,1,109
20150,1758720,5,3,-16,0,0,109
14732,1758720,5,3,-20,-2,1,109
19493,1768790,5,3,-36,-2,1,2
20407,1758720,5,3,-9,-2,1,109
2311,1758720,5,3,-93,-2,1,109
14717,1758720,5,3,-9,-2,1,109
14717,1758720,5,3,-40,-2,1,109
20407,1758720,5,3,-42,-2,1,109
15559,1758720,5,3,-54,-2,1,109
20401,1758720,5,3,-14,-2,1,109
2535,1758720,5,3,-15,-2,1,109
15559,1758720,5,3,-84,-2,1,109
2535,1758720,5,3,-7,-2,1,109
14717,1758720,5,3,-63,-2,1,109
2311,1758720,5,3,-40,-2,1,109
14717,1758720,5,3,-64,-2,1,109
14732,1758720,5,3,-92,-2,1,109
15992,1758720,5,3,-23,-2,1,109
2535,1758720,5,3,-42,-2,1,109
20401,1758720,5,3,-75,-2,1,109
20150,1758720,5,3,-16,0,0,109
20150,1758720,5,3,-42,0,0,109
20150,1758720,5,3,-16,0,0,109
20150,1758720,5,3,-16,0,0,109
15559,1758720,5,3,-6,-2,1,109
20401,1758720,5,3,-51,-2,1,109
14717,1758720,5,3,-75,-2,1,109
15559,1758720,5,3,-84,-2,1,109
20401,1758720,5,3,-48,-2,1,109
16312,1758720,5,3,-98,-2,1,109
2535,1758720,5,3,-41,-2,1,109
16312,1758720,5,3,-43,-2,1,109
14717,1758720,5,3,-72,-2,1,109
20401,1758720,5,3,-44,-2,1,109
2847,1758274,5,3,0,0,0,81
2535,1758720,5,3,-30,-2,1,109
14732,1758720,5,3,-48,-2,1,109
22404,1758720,5,3,-19,-2,1,109
19493,1768790,5,3,-58,-2,1,2
20401,1758720,5,3,-14,-2,1,109
14717,1758720,5,3,-7,-2,1,109
16312,1758720,5,3,-62,0,0,109
14717,1758720,5,3,-44,-2,1,109
20401,1758720,5,3,-43,-2,1,109
14717,1758720,5,3,-64,-2,1,109
14717,1758720,5,3,-54,-2,1,109
20150,1758720,5,3,-75,0,0,109
2712,1758720,5,3,-15,-2,1,109
20150,1758720,5,3,-29,0,0,109
21821,1758274,5,3,0,0,0,81
22400,1758720,5,3,-6,-2,1,109
20150,1758720,5,3,-22,0,0,109
19493,1768790,5,3,-58,-2,1,2
2311,1758720,5,3,-20,-2,1,109
20401,1758720,5,3,-92,-2,1,109
2535,1758720,5,3,-33,-2,1,109
1961,1758274,5,3,0,0,0,81
20150,1758720,5,3,-6,0,0,109
14717,1758720,5,3,-48,-2,1,109
14717,1758720,5,3,-69,-2,1,109
15559,1758720,5,3,-62,-2,1,109
22400,1758720,5,3,-28,-2,1,109
21821,1758274,5,3,0,0,0,81
2535,1758720,5,3,-42,-2,1,109
22400,1758720,5,3,-28,-2,1,109
3042,1758720,5,3,-40,-2,1,109
20150,1758720,5,3,-16,0,0,109
15559,1758720,5,3,-43,-2,1,109
20407,1758720,5,3,-7,-2,1,109
15559,1758720,5,3,-69,-2,1,109
15559,1758720,5,3,-57,-2,1,109
20150,1758720,5,3,-13,0,0,109
14717,1758720,5,3,-27,-2,1,109
20401,1758720,5,3,-84,-2,1,109
14717,1758720,5,3,-58,-2,1,109
20401,1758720,5,3,0,5,0,81
14717,1758720,5,3,-47,-2,1,109
15559,1758720,5,3,-96,-2,1,109
14732,1758720,5,3,-43,-2,1,109
22400,1758720,5,3,-6,-2,1,109
14732,1758720,5,3,-26,-2,1,109
16312,1758720,5,3,-98,-2,1,109
14717,1758720,5,3,-48,-2,1,109
3018,1758274,5,3,0,0,0,81
